"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Evening workout 🏋️","26 Feb 2024, 18:56","26 Feb 2024, 19:58","","Woodchoppers",,"",1,"normal",30,30,,,
"Evening workout 🏋️","26 Feb 2024, 18:56","26 Feb 2024, 19:58","","Bicep Curl (Barbell)",,"",0,"normal",50,21,,,
"Evening workout 🏋️","26 Feb 2024, 18:56","26 Feb 2024, 19:58","","Bicep Curl (Barbell)",,"",1,"normal",50,21,,,
"Evening workout 🏋️","26 Feb 2024, 18:56","26 Feb 2024, 19:58","","Bicep Curl (Barbell)",,"",2,"normal",50,21,,,
"Evening workout 🏋️","26 Feb 2024, 18:56","26 Feb 2024, 19:58","","Sumo Squat (Kettlebell)",,"",0,"normal",35,10,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Running",,"",0,"normal",,,2.09,1255,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Pull Up",,"",0,"normal",,10,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Pull Up",,"",1,"normal",,10,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Incline Bench Press (Barbell)",,"",0,"normal",95,10,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Incline Bench Press (Barbell)",,"",1,"normal",95,10,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Incline Bench Press (Barbell)",,"",2,"normal",95,10,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",50,15,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",57.5,12,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",65,12,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Cable Crunch",,"",0,"normal",65,25,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Bosu Ball Sit-up",,"",0,"normal",10,25,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Bosu Ball Sit-up",,"",1,"normal",10,25,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Lateral Raise (Dumbbell)",,"",0,"normal",20,10,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Lateral Raise (Dumbbell)",,"",1,"normal",30,10,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Lateral Raise (Dumbbell)",,"",2,"normal",30,10,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Bicep Curl (Barbell)",,"",0,"normal",60,21,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Bicep Curl (Barbell)",,"",1,"normal",50,21,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Bicep Curl (Barbell)",,"",2,"normal",50,21,,,
"Afternoon workout 💪","24 Feb 2024, 15:32","24 Feb 2024, 17:01","","Hanging Leg Twist",,"",0,"normal",,10,,,
"Morning pump","21 Feb 2024, 08:14","21 Feb 2024, 08:53","","Seated Row (Machine)",,"",0,"normal",100,15,,,
"Morning pump","21 Feb 2024, 08:14","21 Feb 2024, 08:53","","Seated Row (Machine)",,"",1,"normal",120,12,,,
"Morning pump","21 Feb 2024, 08:14","21 Feb 2024, 08:53","","Seated Row (Machine)",,"",2,"normal",120,12,,,
"Morning pump","21 Feb 2024, 08:14","21 Feb 2024, 08:53","","Seated Row (Machine)",,"",3,"normal",120,12,,,
"Morning pump","21 Feb 2024, 08:14","21 Feb 2024, 08:53","","Bulgarian Split Squat",,"",0,"normal",20,50,,,
"Morning pump","21 Feb 2024, 08:14","21 Feb 2024, 08:53","","Bulgarian Split Squat",,"",1,"normal",20,50,,,
"Morning pump","21 Feb 2024, 08:14","21 Feb 2024, 08:53","","Chest Press (Machine)",,"",0,"normal",100,10,,,
"Morning pump","21 Feb 2024, 08:14","21 Feb 2024, 08:53","","Pull Up",,"",0,"normal",,10,,,
"Morning pump","21 Feb 2024, 08:14","21 Feb 2024, 08:53","","Pull Up",,"",1,"normal",,10,,,
"Morning pump","21 Feb 2024, 08:14","21 Feb 2024, 08:53","","Pull Up",,"",2,"normal",,10,,,
"Morning pump","21 Feb 2024, 08:14","21 Feb 2024, 08:53","","Triceps Rope Pushdown",,"",0,"normal",45,12,,,
"Morning pump","21 Feb 2024, 08:14","21 Feb 2024, 08:53","","Triceps Rope Pushdown",,"",1,"normal",45,12,,,
"Morning pump","21 Feb 2024, 08:14","21 Feb 2024, 08:53","","Triceps Rope Pushdown",,"",2,"normal",30,12,,,
"Morning pump","21 Feb 2024, 08:14","21 Feb 2024, 08:53","","Woodchoppers",,"",0,"normal",30,30,,,
"Morning pump","21 Feb 2024, 08:14","21 Feb 2024, 08:53","","Woodchoppers",,"",1,"normal",30,30,,,
"Morning pump","21 Feb 2024, 08:14","21 Feb 2024, 08:53","","Woodchoppers",,"",2,"normal",30,30,,,
"Matty Arms","19 Feb 2024, 18:50","19 Feb 2024, 19:14","Tweaked my shoulder — slow down","Bicep Curl (Dumbbell)",,"",0,"warmup",40,15,,,
"Matty Arms","19 Feb 2024, 18:50","19 Feb 2024, 19:14","Tweaked my shoulder — slow down","Bicep Curl (Dumbbell)",,"",1,"normal",60,10,,,
"Matty Arms","19 Feb 2024, 18:50","19 Feb 2024, 19:14","Tweaked my shoulder — slow down","Bicep Curl (Dumbbell)",,"",2,"normal",60,12,,,
"Matty Arms","19 Feb 2024, 18:50","19 Feb 2024, 19:14","Tweaked my shoulder — slow down","Bicep Curl (Dumbbell)",,"",3,"normal",60,10,,,
"Matty Arms","19 Feb 2024, 18:50","19 Feb 2024, 19:14","Tweaked my shoulder — slow down","Triceps Extension (Cable)",,"",0,"warmup",35,15,,,
"Matty Arms","19 Feb 2024, 18:50","19 Feb 2024, 19:14","Tweaked my shoulder — slow down","Triceps Extension (Cable)",,"",1,"normal",42.5,12,,,
"Matty Arms","19 Feb 2024, 18:50","19 Feb 2024, 19:14","Tweaked my shoulder — slow down","Triceps Extension (Cable)",,"",2,"normal",42.5,12,,,
"Matty Arms","19 Feb 2024, 18:50","19 Feb 2024, 19:14","Tweaked my shoulder — slow down","Triceps Extension (Cable)",,"",3,"normal",42.5,12,,,
"Matty Arms","19 Feb 2024, 18:50","19 Feb 2024, 19:14","Tweaked my shoulder — slow down","Preacher Curl (Machine)",,"",0,"normal",80,10,,,
"FIRST PULL-UPS BABYYY","18 Feb 2024, 15:59","18 Feb 2024, 16:39","","Spinning",,"",0,"normal",,,,1204,
"FIRST PULL-UPS BABYYY","18 Feb 2024, 15:59","18 Feb 2024, 16:39","","Lat Pulldown (Cable)",,"",0,"normal",70,15,,,
"FIRST PULL-UPS BABYYY","18 Feb 2024, 15:59","18 Feb 2024, 16:39","","Lat Pulldown (Cable)",,"",1,"normal",70,15,,,
"FIRST PULL-UPS BABYYY","18 Feb 2024, 15:59","18 Feb 2024, 16:39","","Lat Pulldown (Cable)",,"",2,"normal",70,15,,,
"FIRST PULL-UPS BABYYY","18 Feb 2024, 15:59","18 Feb 2024, 16:39","","Pull Up",,"",0,"normal",,10,,,
"FIRST PULL-UPS BABYYY","18 Feb 2024, 15:59","18 Feb 2024, 16:39","","Pull Up",,"",1,"normal",,10,,,
"FIRST PULL-UPS BABYYY","18 Feb 2024, 15:59","18 Feb 2024, 16:39","","Lateral Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Stair Machine",,"",0,"normal",,,,300,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Bench Press (Dumbbell)",,"",0,"normal",60,15,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Bench Press (Dumbbell)",,"",1,"normal",60,15,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Bench Press (Dumbbell)",,"",2,"normal",60,15,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Lateral Raise (Dumbbell)",0,"",0,"normal",10,10,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Lateral Raise (Dumbbell)",0,"",1,"normal",10,10,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Lateral Raise (Dumbbell)",0,"",2,"normal",20,10,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Front Raise (Dumbbell)",0,"",0,"normal",10,10,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Front Raise (Dumbbell)",0,"",1,"normal",10,10,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Front Raise (Dumbbell)",0,"",2,"normal",20,10,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Bulgarian Split Squat",,"",0,"normal",20,20,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Bulgarian Split Squat",,"",1,"normal",20,20,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Bulgarian Split Squat",,"",2,"normal",20,20,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Bicep Curl (Barbell)",1,"",0,"normal",40,21,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Bicep Curl (Barbell)",1,"",1,"normal",40,21,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Bicep Curl (Barbell)",1,"",2,"normal",40,21,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Triceps Extension (Dumbbell)",1,"",0,"normal",35,10,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Triceps Extension (Dumbbell)",1,"",1,"normal",35,15,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Triceps Extension (Dumbbell)",1,"",2,"normal",35,15,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Bosu Ball Sit-up",,"",0,"normal",10,25,,,
"Afternoon workout 💪","17 Feb 2024, 14:50","17 Feb 2024, 16:24","","Bosu Ball Sit-up",,"",1,"normal",10,25,,,
"Afternoon workout 💪","16 Feb 2024, 18:17","16 Feb 2024, 18:52","","Spinning",,"",0,"normal",,,,431,
"Afternoon workout 💪","16 Feb 2024, 18:17","16 Feb 2024, 18:52","","Bicep Curl (Dumbbell)",0,"",0,"normal",25,20,,,
"Afternoon workout 💪","16 Feb 2024, 18:17","16 Feb 2024, 18:52","","Bicep Curl (Dumbbell)",0,"",1,"normal",30,20,,,
"Afternoon workout 💪","16 Feb 2024, 18:17","16 Feb 2024, 18:52","","Bicep Curl (Dumbbell)",0,"",2,"normal",35,20,,,
"Afternoon workout 💪","16 Feb 2024, 18:17","16 Feb 2024, 18:52","","Triceps Rope Pushdown",0,"",0,"normal",30,20,,,
"Afternoon workout 💪","16 Feb 2024, 18:17","16 Feb 2024, 18:52","","Triceps Rope Pushdown",0,"",1,"normal",30,20,,,
"Afternoon workout 💪","16 Feb 2024, 18:17","16 Feb 2024, 18:52","","Triceps Rope Pushdown",0,"",2,"normal",30,20,,,
"Afternoon workout 💪","16 Feb 2024, 18:17","16 Feb 2024, 18:52","","Bosu Ball Sit-up",,"",0,"normal",8,25,,,
"Afternoon workout 💪","16 Feb 2024, 18:17","16 Feb 2024, 18:52","","Bosu Ball Sit-up",,"",1,"normal",8,25,,,
"Afternoon workout 💪","16 Feb 2024, 18:17","16 Feb 2024, 18:52","","Woodchoppers",,"",0,"normal",20,30,,,
"Afternoon workout 💪","16 Feb 2024, 18:17","16 Feb 2024, 18:52","","Woodchoppers",,"",1,"normal",20,30,,,
"Evening workout 🏋️","12 Feb 2024, 20:21","12 Feb 2024, 21:09","","Spinning",,"",0,"normal",,,,1200,
"Evening workout 🏋️","12 Feb 2024, 20:21","12 Feb 2024, 21:09","","Leg Extension (Machine)",,"",0,"normal",160,10,,,
"Evening workout 🏋️","12 Feb 2024, 20:21","12 Feb 2024, 21:09","","Leg Extension (Machine)",,"",1,"normal",85,20,,,
"Evening workout 🏋️","12 Feb 2024, 20:21","12 Feb 2024, 21:09","","Leg Extension (Machine)",,"",2,"normal",175,10,,,
"Evening workout 🏋️","12 Feb 2024, 20:21","12 Feb 2024, 21:09","","Bosu Ball Sit-up",,"",0,"normal",10,25,,,
"Evening workout 🏋️","12 Feb 2024, 20:21","12 Feb 2024, 21:09","","Bosu Ball Sit-up",,"",1,"normal",10,25,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Lateral Raise (Dumbbell)",,"",0,"normal",5,10,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Lateral Raise (Dumbbell)",,"",1,"normal",10,10,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Lateral Raise (Dumbbell)",,"",2,"normal",15,10,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Lateral Raise (Dumbbell)",,"",3,"normal",20,10,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Lateral Raise (Dumbbell)",,"",4,"normal",15,20,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Lateral Raise (Dumbbell)",,"",5,"normal",15,10,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Squat (Bodyweight)",,"",0,"normal",,10,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Squat (Bodyweight)",,"",1,"normal",,10,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Squat (Bodyweight)",,"",2,"normal",,15,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Seated External Rotation",,"",0,"normal",5,20,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Seated External Rotation",,"",1,"normal",7.5,20,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Bicep Curl (Barbell)",,"",0,"normal",30,21,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Bicep Curl (Barbell)",,"",1,"normal",40,21,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Bicep Curl (Barbell)",,"",2,"normal",40,21,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Spinning",,"",0,"normal",,,,300,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Seated Overhead Press (Dumbbell)",,"",0,"normal",50,12,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Seated Overhead Press (Dumbbell)",,"",1,"normal",50,12,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Seated Overhead Press (Dumbbell)",,"",2,"normal",50,12,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Bosu Ball Sit-up",,"",0,"normal",4,25,,,
"First shoulder day back!!","11 Feb 2024, 11:13","11 Feb 2024, 12:06","","Bosu Ball Sit-up",,"",1,"normal",8,25,,,
"Afternoon workout 💪","9 Feb 2024, 18:10","9 Feb 2024, 18:42","","Spinning",,"",0,"normal",,,,1813,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Bulgarian Split Squat",,"Double tap at bottom",0,"normal",,20,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Bulgarian Split Squat",,"Double tap at bottom",1,"normal",,20,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Bulgarian Split Squat",,"Double tap at bottom",2,"normal",,20,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Hip Abduction (Machine)",,"",0,"normal",110,10,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Hip Abduction (Machine)",,"",1,"normal",155,10,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Hip Abduction (Machine)",,"",2,"normal",155,10,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Hip Abduction (Machine)",,"",3,"normal",230,10,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Hip Abduction (Machine)",,"",4,"normal",230,10,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Hip Abduction (Machine)",,"",5,"normal",230,10,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Hip Abduction (Machine)",,"",6,"normal",230,10,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Hip Thrust (Machine)",,"",0,"normal",90,10,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Hip Thrust (Machine)",,"",1,"normal",180,10,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Hip Thrust (Machine)",,"",2,"normal",180,10,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Hip Thrust (Machine)",,"",3,"normal",180,10,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Seated Leg Curl (Machine)",,"Single leg alternating",0,"normal",70,20,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Seated Leg Curl (Machine)",,"Single leg alternating",1,"normal",70,20,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Seated Leg Curl (Machine)",,"Single leg alternating",2,"normal",70,10,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Lunge",,"",0,"normal",,20,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Lunge",,"",1,"normal",,20,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Lunge",,"",2,"normal",,20,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Hollow Rock",0,"30 sec",0,"normal",,,,30,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Hollow Rock",0,"30 sec",1,"normal",,,,30,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Hollow Rock",0,"30 sec",2,"normal",,,,30,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Bicycle Crunch",0,"30 sec",0,"normal",,20,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Bicycle Crunch",0,"30 sec",1,"normal",,20,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Bicycle Crunch",0,"30 sec",2,"normal",,20,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Crunch",0,"30 sec",0,"normal",,20,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Crunch",0,"30 sec",1,"normal",,20,,,
"Program Adjusted Legs","8 Feb 2024, 08:00","8 Feb 2024, 09:00","","Crunch",0,"30 sec",2,"normal",,20,,,
"Morning workout ☀️","7 Feb 2024, 07:58","7 Feb 2024, 08:12","","Seated Leg Curl (Machine)",,"",0,"normal",120,15,,,
"Morning workout ☀️","7 Feb 2024, 07:58","7 Feb 2024, 08:12","","Jumping Lunge",0,"",0,"normal",,40,,,
"Morning workout ☀️","7 Feb 2024, 07:58","7 Feb 2024, 08:12","","Jumping Lunge",0,"",1,"normal",,40,,,
"Morning workout ☀️","7 Feb 2024, 07:58","7 Feb 2024, 08:12","","Lateral Lunge",0,"",0,"normal",,20,,,
"Morning workout ☀️","7 Feb 2024, 07:58","7 Feb 2024, 08:12","","Lateral Lunge",0,"",1,"normal",,20,,,
"Morning workout ☀️","7 Feb 2024, 07:58","7 Feb 2024, 08:12","","Pistol Squat",0,"",0,"normal",,6,,,
"Morning workout ☀️","7 Feb 2024, 07:58","7 Feb 2024, 08:12","","Pistol Squat",0,"",1,"normal",,2,,,
"Afternoon workout 💪","5 Feb 2024, 18:13","5 Feb 2024, 18:24","","Leg Press Horizontal (Machine)",,"",0,"normal",380,20,,,
"Afternoon workout 💪","5 Feb 2024, 18:13","5 Feb 2024, 18:24","","Leg Press Horizontal (Machine)",,"",1,"normal",380,20,,,
"Afternoon workout 💪","5 Feb 2024, 18:13","5 Feb 2024, 18:24","","Leg Press Horizontal (Machine)",,"",2,"normal",380,20,,,
"Morning workout ☀️","4 Feb 2024, 10:29","4 Feb 2024, 11:15","","Spinning",,"",0,"normal",,,,1200,
"Morning workout ☀️","4 Feb 2024, 10:29","4 Feb 2024, 11:15","","Leg Press (Machine)",0,"",0,"normal",180,15,,,
"Morning workout ☀️","4 Feb 2024, 10:29","4 Feb 2024, 11:15","","Leg Press (Machine)",0,"",1,"normal",270,15,,,
"Morning workout ☀️","4 Feb 2024, 10:29","4 Feb 2024, 11:15","","Leg Press (Machine)",0,"",2,"normal",270,15,,,
"Morning workout ☀️","4 Feb 2024, 10:29","4 Feb 2024, 11:15","","Leg Press (Machine)",0,"",3,"normal",270,15,,,
"Morning workout ☀️","4 Feb 2024, 10:29","4 Feb 2024, 11:15","","Calf Press (Machine)",0,"",0,"normal",180,20,,,
"Morning workout ☀️","4 Feb 2024, 10:29","4 Feb 2024, 11:15","","Calf Press (Machine)",0,"",1,"normal",270,20,,,
"Morning workout ☀️","4 Feb 2024, 10:29","4 Feb 2024, 11:15","","Calf Press (Machine)",0,"",2,"normal",270,20,,,
"Morning workout ☀️","4 Feb 2024, 10:29","4 Feb 2024, 11:15","","Calf Press (Machine)",0,"",3,"normal",270,20,,,
"Morning workout ☀️","4 Feb 2024, 10:29","4 Feb 2024, 11:15","","Bosu Ball Sit-up",,"",0,"normal",,25,,,
"Morning workout ☀️","4 Feb 2024, 10:29","4 Feb 2024, 11:15","","Bosu Ball Sit-up",,"",1,"normal",,25,,,
"Afternoon workout 💪","3 Feb 2024, 14:48","3 Feb 2024, 14:57","","Running",,"",0,"normal",,,1.25,540,
"Morning workout ☀️","2 Feb 2024, 08:12","2 Feb 2024, 08:29","","Running",,"",0,"normal",,,,900,
"Another freaking leg day 🦵","1 Feb 2024, 17:06","1 Feb 2024, 17:35","","Leg Extension (Machine)",,"",0,"normal",115,20,,,
"Another freaking leg day 🦵","1 Feb 2024, 17:06","1 Feb 2024, 17:35","","Leg Extension (Machine)",,"",1,"normal",115,20,,,
"Another freaking leg day 🦵","1 Feb 2024, 17:06","1 Feb 2024, 17:35","","Leg Extension (Machine)",,"",2,"normal",115,20,,,
"Another freaking leg day 🦵","1 Feb 2024, 17:06","1 Feb 2024, 17:35","","Leg Extension (Machine)",,"",3,"dropset",70,15,,,
"Another freaking leg day 🦵","1 Feb 2024, 17:06","1 Feb 2024, 17:35","","Leg Press Horizontal (Machine)",,"",0,"normal",380,15,,,
"Another freaking leg day 🦵","1 Feb 2024, 17:06","1 Feb 2024, 17:35","","Leg Press Horizontal (Machine)",,"",1,"normal",380,15,,,
"Another freaking leg day 🦵","1 Feb 2024, 17:06","1 Feb 2024, 17:35","","Leg Press Horizontal (Machine)",,"",2,"normal",380,15,,,
"Another freaking leg day 🦵","1 Feb 2024, 17:06","1 Feb 2024, 17:35","","Sit Up",,"",0,"normal",,20,,,
"Another freaking leg day 🦵","1 Feb 2024, 17:06","1 Feb 2024, 17:35","","Sit Up",,"",1,"normal",,20,,,
"Another freaking leg day 🦵","1 Feb 2024, 17:06","1 Feb 2024, 17:35","","Sit Up",,"",2,"normal",,20,,,
"Evening workout 🏋️","31 Jan 2024, 19:20","31 Jan 2024, 20:15","","Spinning",,"",0,"normal",,,,1200,
"Evening workout 🏋️","31 Jan 2024, 19:20","31 Jan 2024, 20:15","","Leg Extension (Machine)",,"",0,"normal",160,10,,,
"Evening workout 🏋️","31 Jan 2024, 19:20","31 Jan 2024, 20:15","","Leg Extension (Machine)",,"",1,"normal",160,10,,,
"Evening workout 🏋️","31 Jan 2024, 19:20","31 Jan 2024, 20:15","","Leg Extension (Machine)",,"",2,"normal",160,10,,,
"Evening workout 🏋️","31 Jan 2024, 19:20","31 Jan 2024, 20:15","","Leg Extension (Machine)",,"",3,"dropset",100,7,,,
"Evening workout 🏋️","31 Jan 2024, 19:20","31 Jan 2024, 20:15","","Seated Leg Curl (Machine)",,"",0,"normal",160,15,,,
"Evening workout 🏋️","31 Jan 2024, 19:20","31 Jan 2024, 20:15","","Seated Leg Curl (Machine)",,"",1,"normal",205,10,,,
